movieId,yearReleased
8488,1972
8491,1949
8492,1951
8493,1990
8494,1965
8495,2000
8496,1971
8499,1978
8500,1974
8501,1986
8502,1951
8503,1952
8504,1996
8505,1997
8506,2003
8507,1932
8511,1917
8512,1976
8516,1946
8518,1930
8519,1974
8520,1992
8521,1931
8522,1940
8524,1954
8525,1966
8526,2004
8527,2003
8528,2004
8529,2004
8530,2004
8531,2004
8532,2004
8533,2004
8534,2004
8535,2004
8536,2002
8537,2003
8540,1945
8541,1989
8542,1937
8543,1951
8544,1972
8545,2003
8571,1969
8572,1935
8573,2003
8574,1987
8575,2001
8576,2003
8577,2003
8578,2003
8579,1983
8580,1991
8581,1999
8582,1992
8583,1945
8584,1945
8585,1994
8586,1942
8587,2003
8588,2002
8589,1989
8591,1984
8592,1963
8593,1992
8594,1999
8595,1967
8596,1978
8597,2002
8598,2002
8599,2001
8600,1938
8601,1933
8602,1959
8603,1989
8604,1998
8605,2003
8606,1958
8607,2003
8608,1970
8609,1923
8610,1984
8611,1947
8612,1943
8613,1948
8614,1987
8615,1932
8616,1953
8617,1960
8618,1954
8619,1994
8620,1962
8621,2000
8622,2004
8623,1987
8624,2001
8625,2003
8626,1965
8627,2003
8628,1995
8629,1998
8630,1998
8631,1975
8632,2002
8633,1984
8634,1984
8635,1977
8636,2004
8637,2004
8638,2004
8639,2004
8640,2004
8641,2004
8642,2004
8643,2004
8644,2004
8645,2004
8646,1951
8647,1962
8648,1998
8649,1978
8650,1962
8651,1972
8652,1968
8653,1975
8654,1954
8655,1985
8656,1988
8657,1957
8658,1991
8659,2001
8660,1974
8661,1962
8662,1948
8663,2003
8664,1976
8665,2004
8666,2004
8667,2004
8668,1998
8669,1976
8670,1933
8671,2001
8672,1957
8673,1943
8674,2001
8675,1957
8676,1995
8677,1940
8678,1969
8679,1958
8680,1986
8681,1974
8682,1971
8683,1972
8684,1956
8685,1955
8686,1965
8687,1965
8688,1968
8689,1990
8690,1972
8691,2003
8692,1942
8693,1952
8694,1942
8695,1947
8696,1973
8697,2002
8698,1990
8699,2000
8700,1943
8701,1995
8702,1993
8703,2001
8704,1988
8705,1990
8706,1977
8707,1993
8708,2002
8709,1989
8710,1993
8711,1948
8712,1940
8713,1988
8714,1946
8715,1959
8716,1937
8717,1993
8718,1948
8719,1942
8720,1991
8721,1986
8722,1983
8723,2002
8724,1963
8725,1969
8726,1967
8727,1975
8728,1973
8729,1984
8730,2001
8731,1952
8732,1987
8733,2002
8734,1949
8735,1958
8736,1980
8737,1996
8738,1961
8739,1962
8740,1957
8741,1993
8742,1984
8743,1986
8744,1950
8745,1960
8746,2003
8747,1997
8748,1963
8749,1991
8750,1982
8751,1949
8752,1949
8753,2002
8754,1969
8755,1999
8756,1979
8757,1970
8758,1971
8759,1961
8760,1990
8761,1964
8762,1976
8763,1968
8764,1997
8765,1942
8766,1946
8767,1948
8768,1949
8769,1979
8770,1981
8771,1946
8772,1965
8773,1942
8774,1945
8775,1962
8776,1993
8777,1989
8778,1946
8779,2003
8780,1969
8781,2004
8782,2004
8783,2004
8784,2004
8785,1951
8786,1938
8787,1966
8788,1968
8789,1969
8790,2002
8791,1996
8792,2003
8793,2003
8794,1977
8795,2001
8796,1966
8797,1969
8798,2004
8799,2004
8800,2003
8801,1992
8802,1959
8803,2001
8804,1988
8805,1999
8806,1987
8807,2004
8808,2004
8809,2003
8810,2004
8811,2004
8812,2002
8813,2004
8814,2004
8815,2004
8816,1968
8817,1969
8818,1963
8819,1967
8820,1966
8821,1965
8822,1979
8823,1983
8824,1962
8825,1987
8826,1999
8827,1983
8828,1964
8829,2004
8830,2004
8831,2004
8832,2003
8833,2004
8834,2004
8835,2004
8836,2004
8837,2002
8838,1974
8839,1995
8840,1967
8841,2004
8842,1992
8843,1994
8844,1979
8845,1985
8846,2003
8847,1990
8848,1953
8849,1986
8850,1963
8851,1975
8852,1965
8853,1980
8854,1988
8855,1986
8856,1979
8857,1964
8858,1980
8859,2004
8860,2004
8861,2004
8862,2004
8863,2004
8864,2004
8865,2004
8866,2004
8867,2004
8868,2004
8869,2004
8870,2004
8871,2004
8872,2004
8873,2004
8874,2004
8875,1952
8876,1958
8877,1940
8878,1991
8879,1974
8880,1985
8881,1938
8882,1968
8883,1980
8884,1985
8885,1977
8886,1973
8887,1992
8888,2001
8889,1978
8890,1959
8891,1993
8892,1992
8893,1990
8894,1977
8895,2002
8896,1958
8897,1971
8898,1954
8899,1979
8900,1970
8901,1984
8902,1975
8903,1963
8904,1995
8905,1992
8906,1980
8907,2004
8908,2004
8909,2004
8910,2004
8911,2004
8912,2004
8913,2004
8914,2004
8915,2004
8916,2004
8917,2004
8918,2004
8919,2004
8920,1954
8921,1955
8922,1988
8923,1979
8924,1978
8925,2003
8926,1978
8927,1976
8928,1967
8929,1971
8930,2003
8931,2003
8932,1974
8933,1986
8934,1992
8935,1991
8936,1989
8937,2004
8938,2003
8939,2004
8940,2004
8941,2004
8942,2003
8943,2004
8944,2004
8945,2004
8946,2004
8947,2004
8948,2004
8949,2004
8950,2004
8951,2004
8952,2003
8953,2004
8954,2004
8955,2004
8956,2004
8957,2004
8958,2004
8959,2004
8960,2004
8961,2004
8962,2004
8963,2003
8964,2002
8965,2004
8966,2004
8967,2004
8968,2004
8969,2004
8970,2004
8971,2004
8972,2004
8973,2004
8974,2004
8975,2002
8976,1945
8977,2004
8978,2004
8979,2004
8980,2004
8981,2004
8982,2003
8983,2004
8984,2004
8985,2004
8986,1960
8987,2004
8988,1960
8989,1958
8990,1957
8991,1964
8992,1961
8993,1965
8994,1961
8995,1964
8996,2004
8997,1953
8998,1974
8999,1976
9000,1994
9001,1960
9002,1956
9003,1955
9004,1985
9005,1993
9006,1936
9007,1944
9008,1940
9009,2001
9010,2003
9011,1948
9012,1952
9013,1984
9014,1944
9015,1999
9016,1984
9017,2003
9018,2004
9019,2004
25735,1915
25736,1920
25737,1920
25738,1920
25739,1921
25741,1921
25742,1921
25743,1921
25744,1922
25745,1922
25746,1923
25747,1923
25748,1924
25749,1924
25750,1924
25751,1925
25752,1925
25753,1924
25755,1925
25757,1927
25759,1928
25760,1927
25762,1927
25763,1929
25764,1928
25765,1928
25766,1928
25767,1928
25768,1928
25769,1928
25770,1929
25771,1929
25773,1931
25774,1930
25775,1931
25777,1931
25778,1931
25782,1932
25783,1932
25785,1933
25786,1932
25787,1932
25788,1932
25789,1932
25792,1932
25793,1932
25794,1932
25795,1933
25796,1933
25797,1933
25798,1932
25800,1933
25801,1933
25802,1933
25803,1933
25804,1933
25805,1934
25806,1934
25807,1934
25808,1934
25809,1934
25810,1934
25811,1934
25812,1934
25814,1935
25816,1935
25817,1935
25818,1935
25819,1935
25820,1935
25822,1935
25824,1936
25825,1936
25826,1936
25827,1936
25828,1936
25829,1936
25830,1936
25831,1936
25832,1936
25833,1936
25834,1937
25835,1937
25837,1937
25839,1937
25840,1937
25841,1937
25842,1937
25843,1938
25846,1938
25850,1938
25851,1938
25852,1940
25854,1939
25855,1939
25856,1939
25858,1939
25859,1940
25860,1940
25861,1940
25864,1940
25865,1940
25866,1940
25868,1941
25869,1941
25870,1941
25871,1941
25872,1941
25874,1941
25875,1941
25878,1942
25879,1941
25881,1942
25882,1943
25884,1942
25885,1943
25886,1942
25887,1942
25888,1943
25890,1943
25891,1943
25892,1944
25893,1944
25894,1943
25897,1943
25898,1943
25899,1944
25900,1944
25901,1944
25902,1944
25903,1944
25904,1944
25905,1944
25906,1944
25907,1944
25908,1944
25910,1944
25911,1944
25912,1945
25913,1945
25914,1944
25915,1945
25916,1945
25918,1945
25919,1946
25920,1946
25921,1946
25922,1946
25923,1946
25924,1946
25926,1946
25927,1946
25928,1947
25929,1947
25930,1947
25931,1947
25932,1947
25934,1948
25935,1948
25936,1948
25937,1948
25938,1948
25940,1947
25941,1948
25942,1948
25943,1948
25944,1948
25945,1949
25946,1948
25947,1948
25948,1948
25950,1949
25951,1949
25952,1949
25954,1950
25956,1949
25957,1949
25959,1950
25960,1950
25961,1950
25962,1950
25963,1950
25964,1950
25965,1950
25966,1952
25970,1952
25971,1952
25972,1952
25974,1952
25975,1952
25976,1952
25977,1953
25979,1953
25980,1953
25981,1953
25984,1953
25986,1954
25987,1954
25989,1954
25990,1954
25991,1953
25993,1954
25994,1954
25995,1954
25996,1954
25998,1954
25999,1953
26000,1955
26001,1955
26002,1955
26003,1955
26005,1955
26006,1955
26007,1955
26008,1956
26009,1956
26010,1956
26012,1956
26013,1956
26016,1957
26018,1958
26019,1958
26021,1957
26022,1957
26025,1957
26026,1957
26027,1957
26028,1958
26030,1958
26033,1958
26034,1958
26035,1958
26038,1958
26042,1958
26043,1958
26044,1959
26046,1959
26047,1959
26048,1959
26049,1959
26050,1959
26051,1959
26052,1959
26055,1959
26056,1959
26058,1960
26059,1960
26062,1960
26063,1960
26064,1960
26066,1961
26067,1961
26068,1962
26070,1962
26072,1961
26073,1961
26074,1961
26076,1961
26078,1962
26079,1962
26080,1962
26082,1962
26083,1962
26084,1962
26085,1962
26086,1962
26088,1962
26090,1962
26093,1962
26094,1962
26095,1963
26096,1963
26098,1964
26099,1963
26100,1963
26101,1963
26104,1963
26106,1963
26107,1963
26108,1963
26109,1963
26110,1965
26111,1964
26112,1964
26113,1964
26116,1964
26117,1964
26119,1964
26122,1964
26123,1964
26124,1964
26125,1968
26127,1964
26128,1964
26130,1965
26131,1966
26133,1965
26134,1966
26136,1965
26137,1965
26138,1965
26139,1965
26140,1966
26141,1965
26142,1965
26144,1965
26146,1965
26147,1965
26148,1964
26150,1969
26151,1966
26152,1966
26153,1966
26155,1966
26156,1967
26157,1966
26158,1966
26159,1966
26160,1967
26162,1967
26163,1967
26164,1968
26167,1967
26169,1967
26170,1968
26171,1967
26172,1967
26174,1966
26175,1967
26176,1967
26177,1967
26178,1967
26180,1967
26181,1967
26183,1968
26184,1968
26185,1968
26187,1968
26188,1968
26189,1968
26191,1968
26194,1968
26195,1968
26197,1967
26198,1968
26199,1969
26202,1969
26203,1970
26204,1967
26205,1969
26206,1969
26207,1969
26208,1969
26209,1969
26210,1969
26211,1969
26213,1969
26214,1970
26215,1969
26216,1970
26219,1970
26220,1970
26221,1970
26222,1970
26223,1970
26225,1970
26226,1970
26227,1970
26228,1970
26229,1970
26230,1970
26231,1970
26232,1970
26235,1971
26236,1970
26237,1970
26240,1971
26241,1971
26242,1971
26243,1972
26245,1970
26246,1971
26247,1971
26248,1971
26249,1971
26251,1971
26252,1971
26253,1971
26254,1971
26255,1970
26256,1971
26257,1971
26258,1970
26259,1971
26263,1972
26264,1971
26265,1972
26266,1972
26267,1972
26268,1972
26269,1972
26270,1972
26271,1972
26274,1973
26277,1973
26280,1971
26282,1973
26283,1973
26285,1974
26287,1973
26288,1973
26289,1973
26290,1973
26291,1973
26294,1973
26295,1973
26297,1973
26299,1974
26301,1973
26302,1973
26303,1973
26304,1973
26306,1973
26307,1972
26308,1973
26309,1973
26312,1974
26313,1974
26314,1974
26315,1974
26316,1974
26317,1974
26318,1974
26320,1973
26321,1974
26322,1974
26323,1974
26324,1974
26325,1974
26326,1973
26327,1974
26333,1974
26334,1974
26336,1975
26337,1975
26338,1975
26339,1975
26340,1976
26341,1975
26342,1975
26343,1975
26344,1975
26345,1975
26346,1975
26347,1975
26349,1975
26350,1975
26353,1976
26354,1974
26356,1975
26357,1975
26359,1976
26360,1976
26361,1976
26362,1981
26364,1976
26365,1976
26366,1976
26367,1976
26368,1976
26369,1975
26370,1976
26371,1976
26372,1976
26375,1976
26377,1976
26378,1976
26379,1977
26380,1977
26383,1977
26386,1977
26387,1977
26388,1978
26389,1978
26391,1977
26392,1977
26393,1977
26394,1977
26395,1978
26397,1978
26398,1978
26399,1978
26400,1978
26401,1979
26402,1978
26403,1977
26404,1978
26409,1979
26410,1978
26411,1978
26413,1978
26414,1978
26416,1979
26417,1979
26418,1979
26422,1979
26424,1979
26425,1979
26429,1979
26430,1979
26431,1977
26432,1979
26433,1978
26435,1979
26436,1980
26438,1980
26444,1981
26446,1982
26448,1981
26450,1981
26452,1982
26453,1982
26459,1982
26462,1983
26463,1983
26464,1983
26465,1983
26467,1983
26468,1983
26470,1983
26471,1983
26472,1984
26475,1983
26476,1983
26479,1983
26480,1983
26481,1983
26483,1983
26484,1983
26485,1983
26486,1983
26487,1983
26488,1983
26489,1983
26490,1983
26491,1983
26492,1983
26493,1983
26494,1984
26495,1983
26496,1983
26497,1984
26498,1984
26501,1984
26502,1984
26504,1984
26505,1984
26507,1984
26509,1984
26510,1984
26512,1984
26513,1984
26514,1984
26515,1985
26519,1984
26520,1984
26521,1984
26523,1984
26524,1984
26526,1984
26527,1984
26528,1985
26529,1985
26530,1985
26532,1985
26536,1985
26538,1985
26539,1985
26540,1985
26542,1985
26544,1985
26546,1985
26547,1985
26550,1985
26551,1985
26553,1985
26554,1985
26555,1985
26558,1985
26559,1985
26560,1985
26561,1985
26562,1985
26564,1986
26565,1986
26566,1986
26567,1986
26569,1986
26571,1986
26574,1986
26577,1986
26578,1986
26580,1986
26581,1985
26582,1986
26585,1986
26587,1989
26589,1988
26590,1987
26593,1988
26596,1987
26597,1987
26599,1987
26600,1987
26602,1987
26603,1987
26606,1987
26608,1987
26610,1987
26611,1987
26612,1987
26613,1988
26614,1988
26615,1989
26616,1987
26617,1988
26622,1988
26628,1988
26629,1988
26630,1988
26631,1988
26634,1988
26638,1988
26641,1988
26643,1988
26644,1988
26645,1988
26647,1988
26649,1989
26655,1989
26662,1989
26663,1989
26664,1990
26670,1989
26672,1989
26674,1991
26675,1990
26676,1990
26677,1989
26680,1990
26681,1990
26682,1990
26684,1990
26685,1990
26686,1990
26688,1990
26689,1990
26690,1990
26691,1990
26693,1990
26694,1990
26695,1990
26696,1990
26698,1990
26699,1990
26700,1990
26701,1989
26702,1990
26703,1991
26704,1990
26707,1990
26708,1989
26710,1990
26712,1991
26713,1990
26714,1991
26717,1990
26718,1991
26719,1990
26720,1991
26723,1991
26724,1991
26726,1991
26728,1991
26729,1991
26730,1991
26731,1991
26732,1991
26734,1991
26736,1991
26737,1992
26738,1991
26741,1991
26743,1991
26744,1991
26745,1991
26746,1991
26749,1991
26750,1990
26751,1991
26752,1991
26754,1991
26755,1991
26756,1990
26757,1991
26758,1991
26759,1991
26760,1991
26761,1992
26762,1993
26763,1990
26764,1990
26765,1993
26766,1992
26767,1992
26769,1992
26770,1992
26774,1992
26775,1991
26776,1992
26777,1992
26778,1992
26782,1992
26784,1992
26788,1992
26791,1992
26792,1992
26793,1992
26796,1992
26797,1992
26801,1992
26802,1992
26803,1992
26804,1993
26806,1993
26809,1993
26810,1993
26811,1993
26812,1993
26813,1993
26814,1993
26815,1994
26818,1993
26819,1992
26822,1993
26825,1993
26826,1993
26827,1994
26828,1993
26831,1993
26834,1993
26835,1993
26838,1993
26840,1993
26841,1993
26842,1993
26843,1993
26849,1994
26850,1994
26851,1992
26853,1994
26854,1995
26856,1995
26858,1994
26860,1994
26861,1993
26863,1994
26865,1994
26868,1994
26869,1994
26870,1994
26871,1994
26873,1994
26874,1994
26875,1994
26880,1994
26886,1994
26887,1995
26889,1995
26898,1995
26900,1995
26901,1995
26903,1995
26908,1995
26911,1995
26913,1994
26914,1995
26915,1996
26925,1996
26928,1996
26933,1996
26934,1996
26937,1997
26938,1996
26939,1996
26940,1996
26941,1996
26944,1996
26945,1995
26946,1996
26947,1996
26948,1997
26949,1997
26950,1991
26954,1996
26958,1996
26962,1997
26964,1997
26965,1997
26966,1997
26968,1997
26969,1997
26970,1997
26973,1997
26974,1997
26975,1998
26976,1997
26978,1997
26980,1997
26981,1997
26982,1997
26985,1997
26989,1997
26990,1997
26991,1997
26992,1997
26994,1997
26996,1998
26998,1997
26999,1998
27001,1997
27002,1998
27003,1999
27004,1999
27005,1998
27006,1999
27008,1999
27009,1998
27011,1990
27015,2000
27016,1998
27018,1996
27020,1998
27022,1998
27027,1999
27031,1967
27032,1998
27033,1997
27036,1998
27040,1999
27044,1997
27046,1998
27049,1999
27050,1999
27064,1998
27067,1998
27070,1998
27073,1999
27074,1998
27075,1998
27077,1999
27078,1999
27081,1998
27087,1960
27092,1994
27093,1998
27094,1998
27095,1998
27096,1998
27103,1998
27105,1999
27108,1999
27109,1973
27112,1999
27114,2000
27124,1999
27131,1998
27132,1976
27134,2001
27135,1999
27136,1998
27140,1999
27147,1999
27152,1999
27153,2000
27155,1998
27156,1997
27158,2002
27162,2001
27163,1998
27164,1985
27166,1999
27170,2000
27171,1999
27172,1999
27176,1983
27178,2000
27180,1999
27186,1998
27189,1999
27192,2000
27193,2000
27197,1999
27198,1998
27204,2000
27205,1999
27212,2000
27213,2000
27215,2000
27216,1988
27217,1998
27220,2000
27221,1999
27223,1999
27232,2000
27234,1999
27235,2001
27236,1999
27238,1999
27239,2000
27246,2000
27249,2001
27251,2000
27253,2000
27255,1999
27261,2000
27263,2002
27266,2004
27268,2000
27271,1999
27273,1999
27274,1999
27276,1999
27277,2000
27291,1999
27292,2000
27293,2000
27297,2000
27298,1999
27302,1999
27304,1972
27305,1972
27306,2001
27307,1991
27309,2000
27310,2000
27311,2000
27313,2001
27315,2000
27316,1999
27317,1999
27320,2000
27321,2000
27322,2000
27326,2002
27327,2001
27328,2000
27329,2000
27332,2000
27334,2000
27338,2001
27340,2003
27343,2001
27344,1999
27345,2001
27347,2001
27348,2000
27350,2001
27351,2000
27356,2000
27357,2002
27359,2000
27360,2001
27362,2001
27365,2001
27366,2000
27368,2002
27369,2000
27370,2001
27372,2001
27373,2001
27376,2001
27378,2002
27382,1998
27391,2002
27392,2002
27395,2000
27396,2002
27397,2000
27402,2001
27408,2002
27410,2001
27411,2000
27416,2000
27420,2002
27423,2000
27426,2001
27431,2002
27432,2004
27433,2002
27434,2002
27436,2001
27441,2000
27444,2001
27445,2002
27447,2001
27449,2001
27450,2004
27451,2001
27454,2002
27455,2001
27456,2001
27457,2002
27458,2002
27459,2002
27461,2002
27467,2003
27468,2001
27469,2001
27472,2002
27473,2002
27474,2002
27475,2001
27477,2002
27478,2002
27479,2002
27480,2000
27482,2002
27484,2003
27485,2001
27486,2004
27488,2002
27491,2001
27496,2002
27497,2001
27506,2002
27509,2005
27511,2002
27513,2001
27515,2002
27518,2001
27523,2001
27524,2002
27525,2001
27526,2001
27528,2001
27530,2001
27537,2003
27539,2002
27544,2001
27548,2003
27549,2002
27550,2001
27555,2002
27563,2001
27564,2002
27571,2003
27573,2004
27576,2002
27584,2003
27587,2002
27592,2002
27595,2001
27598,2002
27602,2003
27603,2003
27604,2001
27606,2003
27608,2004
27611,2003
27616,2003
27618,2005
27619,2004
27620,2003
27624,2002
27626,2003
27627,2002
27631,2002
27636,2003
27639,2002
27640,2003
27641,2003
27642,2003
27643,2003
27644,2003
27646,2003
27647,2002
27648,2003
27656,2002
27657,2003
27658,2003
27660,2003
27664,2003
27667,2000
27668,2000
27671,2002
27674,2003
27675,2002
27679,2002
27683,2004
27684,2003
27685,2004
27689,2004
27692,2003
27695,2003
27699,2004
27700,2003
27702,2002
27703,2003
27704,2003
27705,2003
27706,2004
27708,2003
27711,2002
27713,2003
27716,2003
27717,2003
27718,2002
27719,2004
27721,2004
27722,2003
27724,2003
27726,2003
27727,2004
27728,2004
27729,2003
27731,2002
27734,2004
27735,2004
27736,2003
27738,2002
27740,2003
27741,2002
27742,2003
27743,2003
27744,2003
27746,2004
27751,2004
27752,2003
27754,2003
27756,2003
27758,2003
27759,2003
27760,2003
27762,2004
27764,2003
27765,2004
27768,2004
27769,2004
27771,2003
27772,2002
27773,2003
27776,2004
27777,2002
27778,2004
27779,2003
27780,2003
27781,2003
27783,2004
27784,2003
27786,2003
27787,2002
27788,2005
27790,2004
27792,2003
27793,2004
27797,2003
27798,2003
27799,2004
27800,2003
27801,2003
27802,2003
27803,2004
27805,2003
27808,2004
27811,2003
27812,2003
27815,2004
27816,2003
27818,2004
27820,2003
27821,2005
27822,2003
27823,2004
27824,2003
27826,2004
27827,2003
27828,2003
27829,2004
27830,2004
27831,2004
27833,2004
27834,2003
27835,2003
27837,2004
27838,2004
27839,2005
27840,2004
27841,2003
27843,2004
27846,2003
27847,2003
27849,2003
27850,2003
27851,2004
27856,2003
27857,2004
27858,2003
27862,2003
27864,2004
27865,2003
27866,2004
27867,2004
27869,2004
27871,2004
27873,2004
27874,2004
27875,2004
27876,2003
27878,2004
27879,2004
27881,2005
27882,2004
27883,2004
27884,2004
27887,2004
27888,2004
27889,2004
27891,2004
27899,2004
27903,2004
27904,2006
27905,2004
27909,2004
27911,2004
27912,2004
27914,2004
27919,2004
27922,1998
30659,2004
30695,2004
30698,2003
30701,1965
30707,2004
30712,1952
30721,1962
30723,1990
30742,1958
30745,2003
30747,2003
30749,2004
30764,1989
30767,1998
30776,1936
30781,1972
30783,1964
30791,2000
30793,2005
30798,2000
30800,1966
30803,2004
30808,1949
30810,2004
30812,2004
30816,2004
30818,2004
30820,2004
30822,2004
30825,2004
30846,2004
30848,2004
30850,2004
30854,1997
30856,1992
30861,1945
30863,1941
30867,2004
30883,2004
30890,2004
30892,2004
30894,2005
30896,2005
30898,2005
30905,2002
30942,1953
30949,1977
30952,1959
30954,1954
30958,1997
30970,1988
30977,1993
30981,1985
30991,1989
30994,1980
30996,1934
31000,1986
31004,2002
31011,1993
31026,1989
31030,1948
31032,2003
31035,1983
31038,1985
31040,1988
31042,1930
31045,1990
31047,1982
31049,1989
31053,2003
31060,1990
31079,1967
31083,1992
31086,1973
31090,2002
31101,2003
31104,1975
31107,1976
31109,1953
31112,1996
31114,2004
31116,1941
31123,2003
31133,2002
31140,1977
31148,2002
31150,1977
31152,1966
31154,2002
31156,1951
31158,1953
31160,1949
31162,2004
31165,2002
31184,2004
31188,1969
31193,1977
31195,1970
31201,1970
31203,1996
31205,2002
31221,2005
31223,2005
31225,2005
31247,1944
31251,1984
31255,1968
31258,2002
31260,1938
31263,2003
31267,2002
31270,1975
31284,1976
31290,1991
31297,1935
31309,1960
31330,2003
31337,1940
31340,1942
31342,2002
31347,1940
31349,1942
31351,1933
31353,1931
31359,2004
31362,2003
31364,2003
31367,1994
31374,1954
31389,1965
31408,2004
31410,2004
31413,2001
31420,2005
31422,2005
31424,2005
31427,2005
31429,2005
31431,2005
31433,2005
31435,2004
31437,2004
31445,2004
31447,1995
31467,1970
31469,1965
31474,2004
31485,1966
31487,1941
31490,1999
31494,2004
31498,2002
31502,1979
31522,1979
31524,1972
31528,1939
31535,1952
31539,2003
31545,1960
31547,1992
31549,1971
31553,1994
31555,1988
31577,1991
31584,2003
31588,1952
31590,1954
31594,1958
31598,1991
31600,1988
31606,1998
31610,2003
31613,2003
31617,1961
31619,1997
31628,1987
31636,2001
31638,1966
31645,1942
31647,2002
31649,1989
31655,1953
31658,2004
31660,2004
31664,1999
31672,1995
31680,2003
31682,2004
31685,2005
31687,2005
31689,2005
31692,2003
31694,2004
31696,2005
31698,2005
31700,2005
31702,2004
31705,2003
31724,2003
31737,1965
31742,1973
31747,1990
31750,1984
31770,1950
31785,2005
31793,2002
31797,1938
31804,2004
31807,2003
31813,2002
31826,2003
31847,1941
31851,1933
31854,1930
31856,2003
31867,2005
31869,1949
31878,2004
31881,1998
31889,2004
31892,1986
31894,2002
31900,2003
31903,2003
31907,1994
31909,1992
31915,1945
31921,1976
31923,1973
31925,1975
31930,1966
31932,1945
31934,1939
31945,2000
31948,1972
31950,1957
31952,2003
31954,2004
31956,2004
31960,2001
31963,1970
31973,1948
31975,1972
31983,1969
31991,1932
31998,2004
32002,2005
32009,2005
32011,2005
32013,2004
32015,2003
32017,2005
32019,2005
32022,2004
32025,2004
32029,2005
32031,2005
32049,1973
32056,1993
32058,1991
32060,1927
32062,1990
32074,2002
32076,1966
32078,1993
32082,1982
32084,1992
32088,1997
32090,1995
32109,1985
32116,1984
32120,1993
32122,2000
32124,2003
32126,2000
32128,2003
32139,1965
32141,1961
32149,1979
32151,1959
32153,1993
32156,1969
32158,1961
32160,1934
32162,1955
32166,1960
32168,2004
32170,2004
32172,2005
32174,1968
32179,1958
32181,1946
32196,1989
32199,2004
32203,1971
32211,1974
32213,2004
32216,2005
32225,1996
32230,1986
32234,1977
32239,2003
32243,2003
32250,2002
32261,1944
32263,2004
32277,1943
32280,1931
32285,2003
32289,2005
32291,2004
32294,2003
32296,2005
32298,2005
32300,2004
32302,2004
32314,2004
32316,1951
32318,2002
32325,1979
32329,1978
32333,2001
32335,1995
32342,2004
32345,1931
32347,1935
32349,1937
32352,1995
32354,2003
32357,1947
32361,1936
32369,1950
32371,1948
32375,1966
32381,1960
32383,1968
32385,1978
32387,1966
32389,1996
32392,2002
32395,1963
32415,1996
32419,1993
32421,1994
32433,1984
32440,1991
32442,1994
32444,1983
32452,1999
32456,1994
32460,1997
32464,1991
32469,1955
32471,1960
32478,1997
32483,1935
32485,1968
32493,2003
32497,1995
32501,2003
32509,1963
32511,1971
32515,1987
32518,1983
32520,1961
32525,1953
32535,1999
32551,1928
32554,1995
32560,1965
32562,2003
32567,2001
32582,2003
32584,2005
32587,2005
32589,2005
32591,2004
32593,2005
32596,2005
32598,2005
32600,2004
32602,2004
32605,2005
32617,1986
32620,2003
32625,1969
32627,1984
32632,1973
32646,1985
32649,1977
32653,1943
32655,2000
32657,1987
32659,2001
32666,2003
32668,2003
32674,1977
32677,1951
32686,1971
32689,1983
32691,1974
32705,1989
32707,1993
32716,1977
32719,1969
32721,1965
32724,1988
32728,1976
32735,1974
32737,1969
32741,1967
32743,2000
32770,2004
32773,1992
32777,1941
32779,1974
32781,1966
32783,1971
32788,2000
32792,1964
32797,1976
32799,1931
32811,1929
32825,1984
32830,2003
32834,1948
32836,1999
32840,1982
32844,1940
32851,1988
32853,1969
32860,1984
32862,1968
32864,1963
32866,1955
32875,1949
32882,1941
32890,1975
32892,1962
32898,1902
32902,2004
32906,1977
32914,2002
32917,1962
32923,2004
32925,2004
32928,2004
32930,0
32935,2004
32941,1996
32943,1990
32952,1947
32954,1978
32957,1969
32959,1969
32966,1991
32968,1993
32972,1998
32974,1989
32976,1997
32979,2003
32988,2004
32994,2003
32999,1944
33001,1941
33004,2005
33008,2004
33019,2005
33021,1983
33027,1978
33036,1975
33049,1960
33051,1971
33072,1973
33081,2003
33085,2005
33090,2001
33092,2001
33098,2004
33102,1970
33110,1944
33113,1948
33117,1988
33119,1951
33124,2004
33126,1979
33129,2001
33132,2005
33134,2004
33136,2004
33138,2004
33140,2005
33142,1999
33145,2005
33148,2005
33150,2005
33152,2001
33154,2005
33158,2005
33160,2003
33162,2005
33164,2005
33166,2004
33168,2004
33171,2004
33188,1985
33191,1956
33193,1965
33201,1999
33226,1971
33229,1960
33235,1968
33237,1936
33245,1930
33247,1953
33251,1931
33253,1983
33255,1939
33261,1948
33264,1994
33267,1939
33270,2004
33288,1969
33292,1943
33294,1985
33296,2002
33310,2004
33312,1929
33316,1959
33318,2001
33321,1948
33328,1987
33330,2001
33340,1996
33342,2005
33358,2003
33363,2004
33376,2003
33380,2001
33389,1975
33393,1944
33397,1989
33401,1917
33410,2002
33415,2002
33421,2005
33424,1963
33426,2003
33435,2003
33437,2005
33443,1993
33445,1997
33451,1976
33454,1992
33463,1990
33480,1939
33487,2004
33493,2005
33495,2005
33499,2005
33507,1979
33524,1934
33533,2003
33539,2003
33555,1940
33558,2003
33564,1961
33567,1938
33573,1983
33579,2000
33581,2002
33585,2004
33587,1944
33592,2001
33603,2004
33608,1943
33610,1943
33615,2005
33621,2004
33624,1974
33629,1993
33639,2005
33641,2004
33644,2005
33646,2005
33649,2004
33655,1997
33660,2005
33669,2005
33672,2005
33675,2003
33677,2005
33679,2005
33681,2005
33683,2003
33685,2005
33688,2005
33709,1991
33722,2004
33725,2004
